id,name,organization,latitude‎,longitude‎
32489,Музей г. Чусовой,mincult,58.3049,57.8132
32472,Районный краеведческий музей им. М. А. Тренина п. Увельский,mincult,54.4401,61.3542
32471,Интерактивный музей «Россия – Моя история» г. Волгоград,mincult,48.7001,44.5126
32467,Музей истории православия,mincult,56.6356,47.9032
32446,Народный краеведческий музей с. Репьевка,mincult,51.0778,38.6429
32370,Музей «Городская усадьба Ново-Николаевска»,mincult,55.0299,82.905
32355,Галерея «Ясная Поляна»,mincult,54.2061,37.6187
32317,Музейно-выставочный комплекс «Россия – Моя история» г. Ставрополь,mincult,45.0217,41.8952
32316,Дом И. Г. Билибина,mincult,54.512,36.2429
32293,Арт-галерея г. Ишим,mincult,56.1082,69.4589
32051,Старощербиновский историко-краеведческий музей имени М. М. Постернака,mincult,46.6334,38.6665
32021,Зилаирский историко-краеведческий музей,mincult,52.2319,57.4359
28081,Галерея зарубежного искусства им М. Ф. Габышева,mincult,62.0241,129.7188
27940,Выставочный зал «Музея-диорамы» г. Воронеж,mincult,51.6588,39.1924
